;target;text
1275155;4;@tomlapille reading Learning Perl when I was in high school  I've been working as a Perl programmer in London for nearly two years now!
1276013;4;@j_e_p Hey, lots of photos to do, but also working on a community website idea  You?
1277116;4;@thenetworkhub Sending that little email we promised 
1277346;4;@ivorsg For me, there is!! haha...It's very common for me..walk dog, do yoga, read news, check email then e mind off to work mode liao. 
1277891;4;"@HoptonHouseBnB Its incredible that people still don't realise their website IS their hotel/B&amp;B/business etc. Mind you keeps me in work "
1279701;4;working on simplifying a sales strategy and offering free trials of www.marketdefender.com interested in PPC? click and see! 
1279993;4;Woke up this morning and I knew there's emails to be dealt with. LOL. But I am almost done with my work so I am happy. 
1280312;4;@opera Opera 10 on Fedora 11 is amazing!  Good work. Keep on! Loving Opera since 8.5.
1280656;4;@nico91 Ugh, it took 30 mins for the website to work for me. But now I've got them! So hang in there!  (Aaah, -to read-! Now I get it! xD)
1280736;4;Time to get going on a BNP Parisbas web page followed by a 6 page brochure for a property company, I do like the diversity of my job 
1280843;4;"(@andij) That's a few emails sorted and now back to the destruction..      I am totally enjoying this bathroom replacement job &quot;!&quot;"
1282488;4;Fair play, these people in abroad call centres are always very helpful to me...please get me phone workiiiing 
1283271;4;@jenna_marie87 i knoooow!  i will take my phone, hopefully my dubai sim still works over there...i might get a brazilian number too tho!
1284134;4;@callummr i see you've done some more work to the website, it's getting there 
1284605;4;Got one HECK of a proposition by email this morning  Damn, this could get exciting!
1285883;4;Finished my website. Have been working on it for a few hours today, and now it's all moved in its new home and updated. 
1288626;4;@Phantom_fink Yeah it looks sweet. Cept dunno how games will work with no UMD. Download? Install from PC/PS? Or fcuk it and pirate em 
1289488;4;jafo81http://website.ws/jafo81   love things that work 
1289507;4;Ok girls gonna leave the web and be on the crackberry cause i have to work  see you all again soon. Keep it positive!!!!
1291165;4;@workingmoms We have been crazy busy since they got back from their dads on the weekend...but an email should be coming soon! 
1291479;4;just phoned Paston Ridings for some work experience but the headteacher isn't even in... but they're gonna ring me back tomorrow!  
1294838;4;Up and at 'em today! Just had a nice breakfast while watching KXLY, checking email, networking sites and packing lunch for the kiddo! 
1295923;4;@Ducer15 I'm not sure who I'm more jealous of - Those at E3 or those breaking out the Shandy at work.....Ok it's those at E3 
1296341;4;Don't kill me (esp sophie) i kinda lost my phone @ the gwc toilet. btw, I worked a killer 10 hour shift today. Enjoying work! 
1296458;4;@Johnboyy I get those emails at work all the time! 99% turn out to be spam, but one day... 
1300371;4;"OMG did I just do this&gt;&gt;&gt;   &lt;&lt;&lt;&lt; in an email @work!?!?!?!?!"
1301200;4;"@DelovelyScraps We specialize in small business websites &amp; I would love to talk to you about your website needs "
1301635;4;Planning a lighting design for a webseries in DC...really hard to do when I haven't seen locations yet but I'll make it work 
1302174;4;@donhill looks lk the owner took dn the file off the link. i'll finish up my website after i come back. still other work 2 do hre.  (typo)
1302293;4;if you haven't already, vote for @rickbakas as he competes for #averygoodejob   http://bit.ly/kAR2y (need to vote via emailed link)
1304051;4;also on the phone... got a good job offer    but... i'm so lazy... maybe i will though 
1304108;4;http://website.ws/jafo81  if you really want to make money online, this works and makes sense  .
1304146;4;3 hours later....still working on emails..joy 
1306331;4;got my first pledge on the phones tonight. doesn't super make the job that much more interesting, but i do feel better about it. so yay 
1307441;4;Trying to figure out how HTML works. Bloody difficult! Once I know how it works I can do the HTML for my new website 
1307743;4;Post Updated:  How To Set Up Live SkyDrive or Google Apps As Network Drives - http://tinyurl.com/r3y7oe  
1308307;4;After 20 yrs my parents finally got a website for their business.  It's still a work in progress but check it out  www.timmysautowash.com
1311717;4;@hollycalderon im sending this from my phone! Hopefully it works  love u!
1311863;4;my website is working... juhu!!! 
1313697;4;workin on my web page, building leads and lovin life 
1315639;4;lost my job  and started my own web biz for $10, I'll show you how:  http://tinyurl.com/mfe8ls
1315710;4;@WickedGreenBird - yeah, I looked and think that it's in Bendigo. Stupid job hunting websites. ha. Thanks though! 
1316371;4;@RyanWiancko Alright I am so taking headphones to work tomorrow. It's the only time I can really listen to Industry Broadcast, it seems 
1316542;4;"#fcv Broken monitor ~17&quot; Samsung (flat) (Port Moody, Coquitlam): It looks good, but doesn't work   Thanks http://tinyurl.com/ouhfd9"
1316988;4;Having a working breakfast with @willfinch before future of web apps roadshow in Bristol  http://twitpic.com/6iqx8
1317118;4;"Broken monitor ~17&quot; Samsung (flat) (Port Moody, Coquitlam): It looks good, but doesn't work    Thanks http://tinyurl.com/ouhfd9"
1317272;4;"@howthebodyworks I see the Uni of California's website says: &quot;Site best viewed in IE 5, Netscape 6 or higher&quot;. Did you try it with IE5? "
1317387;4;"[#webcomic #savagechickens] http://tr.im/ng2j &quot;Coffee is My Muse&quot; - For all you morning working people. Caffeine is your friend. "
1317522;4;jamesfk : jamesfk: Having a working breakfast with @willfinch before future of web apps roadshow in Bristol  http://twitpic.com/6iqx8 ...
1317714;4;@iceweas i am honored to be tweet #2 from you sir.  honored. will share my gossips via work email if i'm still employed in the morning. 
1317913;4;"Check out my current artwork, &quot;The Apostles Series&quot; @ http://www.thea-rtist.com/?page_id=106. Feedbacks are welcome on my webpage. Peace! "
1318129;4;@TyHancocks works fine in firefox and internet explorer  hahahaha
1318520;4;@pwnies I knows you're working on our kickball webpage... right?  *cough*getoff4chan*cough*
1318916;4;@red_annie that woudl be nice please, and I'll email Nicky,  this may work out!
1319059;4;@leijonstedt Thanks for following, I had a look at your website, your work is really beautiful 
1319442;4;come and join me if your are looking for web cowling with more web business.  i will be very happy to have all of you with me 
1319861;4;Since Google has sucked for some time (not working enter button in opera on my custom google page) as of today i'm using #Bing. FU Google 
1320386;4;Gotta say, after years of being a PC die hard, I'm loving working on a MacBook Pro 
1320527;4;@elpargo mdipierro's is web2py's main man. egoless in character and a hardworker by nature. he is everywhere supporting web2py! 
1320752;4;@carltimms very vague but your email gives me more details, and something to work on on the train tomorrow 
1320907;4;@robstokes My bro has emailed but he is looking for June job shadow experience, no pay. Emailed Kath as well. Knows textbook backwards 
1321477;4;Still working on the same web site. Almost there the next one will be so much faster  drupal + ubercart has a learning curve. Not2 steep.
1322642;4;is working on a very cheesy website 
1322953;4;"@miahrose for some reason. the &quot;exclusive presale&quot; link See emailed me - doesn't work, and no one else knows about it lol. Morning "
1323480;4;still working on website done 5 pages now 
1324080;4;@webdesigngirl Being coy, eh? So is it a nested menu? Are you using one image and positioning, or multiple images? Can't wait to see it 
1324241;4;@moviegrrl Have emailed you at work with hotel suggestions  xxx
1325796;4;just got a job! I'll be doing a website for my friend's parents' company. 
1326010;4;Adobes BrowserLab actually works with Flash sites. A feature to delay when image is taken would be handy. Only see loaders now 
1329358;4;@mirchiwebgirl Finally the work day is about to end. Log off from office and get stuck in traffic jamm again 
1329718;4;is awake and continuing to work on her websites... Grab a coffee and get out there and do what you haven't finished yet 
1329792;4;Came into work this morning to two email kudos on the writing I do for work. What a nice way to start the day! 
1329919;4;"@StoryPixel: may I use your &quot;One Horse Town&quot; artwork?  I have some peeps to tease!   http://twitpic.com/6ijax ab"
1330125;4;I love that I can work on my phone while on d toilet 
1330382;4;Been working out a new deal to offer kayak gear on my website. Great products at an awesome price. Check them out in a week. Take care. 
1331760;4;The Cure for a steamy afternoon of working on websites  â« http://blip.fm/~7jtg3
1332138;4;coffee.. and checking all 8600 internet social networks.. hah. ridiculous!  And watching my awesome baby play..
1332165;4;this is def the best use for my stupid work phone 
1333672;4;@msamson code my own SharePoint RSS viewer web part to work with auth feeds? Hehe no thanks, and no need, testing other RSS webparts 
1333730;4;@justagurl09 Not well. Though right now I'm working on a contract building a website and I'm almost done. Something to add to my resume 
1334325;4;Bigger Faster Stronger, WWW.MySpyderWeb.com Socialization for internet business people. Join for free 
1336271;4;An email comes to me asking about if I need a new chair at my workstation. Of course I need new one. http://tinyurl.com/fi5l this one 
1338763;4;Woohoo, my kidlet is off to camp, I'm at home alone for 2.5 days (except when @ work).  Will not be answering phone so don't even try. 
1339284;4;is working on uploading her Excel doc to Google docs. Please work. Please work. 
1339368;4;@Milanie_LG Melli yes I'll check for your email. We need to work together 
1339516;4;So, for those of you that I know- you should just text me   Btw- I got an @ssa.gov email add but strictly for work- the gov't tracks u ...
1341518;4;Alllllllright I'm back in business....found another website to tweet from and check up dates 
1343188;4;@NKOTBFANGRL I know my phone didn't work earlier I'm doing better slowly but surely thanks how are u how's your sister 2 days huh 
1343222;4;had a yummy hommus and triscut midnight snack  and i think hershal did a great job on the sigrho website 
1343516;4;@LocalJoost what's wrong with the iPhone? Nice phone!  At what company do you work?
1344253;4;"@genechuang cool, gonna watch it hopefully tomorrow night after dylan goes to sleep how'z at&amp;t/iphone land? yo why is network so spotty! "
1344521;4;"Between 1999 &amp; 2001 two companies I worked with tried to get that contract and they said they'd never get a website   10 YEARS resistance"
1345223;4;@kailayu you can check the Apple website for their refurbished laptops, they are really cheap, and work great! 
1345238;4;"#ttix I think Scott's &quot;normal workflow&quot; &quot;normal interaction with the web&quot; is on an entirely different level than mine "
1345520;4;@LibertyLady77 The Google book link didn't work and I accidentally tweeted it w/o the link.  I'm working on it. 
1345538;4;working on my website...n myspace 
1345990;4;If anyone gets a  instead of a heart it's because I'm working on the tiny Eee PC and I can't make hearts!
1346987;4;@iNaruto love your website  read it every friday  thanks for all the work 
1348118;4;Blew up my old website last night... New one is a work in progress  Check it out at www.bluemelnick.com or click http://bit.ly/ATS3H
1349003;4;Just home from work. Got to drive an Audi TT today =D. Gonna get some dinner then phone the Mrs 
1349040;4;@ErinAx @EventsbyCBD Thanks for the #FF love ladies!  Erin, working on an email for you right now! 
1349144;4;@moustache This is when you need to turn your webcam on so us followers can watch the psychic's power work! 
1349720;4;@ousooner44 That's quite a difference ... email for business for documentation seems to high on quite a few lists 
1351270;4;@CaliSzFinest i guess the website working huh?lolll thats a good start 
1351767;4;@jdictionary nope, it was a game programming job and Disney that brought us here . The weather was just an added bonus  I do love storms
1352753;4;@OneMoreMove You're doing a good job with the website 
1354234;4;@gayatheist im at work but expect email this weekend 
1354518;4;OK...time to stop twitpicing and posterousing and get back to work...after all, I've got a website to get up!! 
1354868;4;@djprostyle hey my phones are acting up but i emailed u the info so just try calling the othe num or email me, internet works good though 
1356015;4;My job title is Helpdesk Manager/Computer Technician. The real reason I get  pay and benefits is because I make people smile and laugh. 
1356364;4;Apple folks â waste of my to log copious Radars about valgrind failures? Hopefully you are already fixing them for 10.6 
1357019;4;@Nirith well i'm done working for today i guess  how's that  Computers are still working though, but they're not in a union 
1357282;4;work is almost over!! one more hour on this website then its the weekend!!!  
1357806;4;@jaybaer personal email, work email, voicemail, facebook, twitter in that order 
1357835;4;@JWASHMARKETING Aww thanks for the promotion!!! Gonna work on your logo tonight, so check your email later on.  
1360007;4;Late night catching up with email and jobs for my sites.. everythings good 
1360045;4;Just got done distributing postcards for our $99 a month websites  http://tr.im/nAyG I love my job 
1360621;4;@ervik odd try hitting iphone.citrixcloud.net let me know if that addy works. 
1363394;4;Just had some bomb ass RED VELVET CUPCAKE  good job diana. 
1365867;4;@red0422 Still haven't looked at the email... Do work with Mustafa mama!! 
1366431;4;"Off work. Woot!  quote of the day: &quot;did u seriously trip over a cordless phone?&quot; haha"
1368151;4;working on a website for my dad's job 
1370639;4;Is noddin off yesss got my twitter on my phone working again hehe  night tweeties...x
1373544;4;Got a new internet browser I refuse to work with IE7 it's terrible, I like Opera  anything not made by Bill gates is fine with me!
1374793;4;@NEENZ that NBC Obama special was SO cool. Would absolutely love to work at the White House - web related of course. 
1375915;4;my lovely saturday relaxin' time ends soon... must do some work. sigh. at least no business phone calls today 
1377492;4;Testing updates from my phone! I hope this works. 
1379901;4;@jencorbett I have my cards that say graphic designer and website developer from one of my jobs but nothing for ad or personal stuff 
1381108;4;Alright. I'm working with a team member to complete a project. But hey if you need a website or website hosting. contact me for details. 
1383229;4;working on my website. thinking about using wordpress as cms. searching for a good framework 
1383473;4;@itanglish awesome can you email me andrea@facinellifans.com and I will add it to the Fan Network 
1385459;4;Sold some more earrings in my sleep last night, through the website http://bit.ly/uRXkz  What hard work! lol 
1385586;4;@brianna I couldn't work out how to reply to a comment using my phone! Enjoy the movie...well at least you can laugh at how bad it is 
1385698;4;I didn't even bother to Google it.lol Good work, miss Google-everything! Pewter color is a dull, metal grey color 
1387400;4;@seancurtis My cousin works in Google, so I went there as a guest. And yes, they welcome people to walk around and have free food 
1387850;4;@TheBetterSexDoc  web stuff seems to be hard work  Its my next task  
1393036;4;"@frodeste &amp; Bing needs to work on marketing. If you said Bing to non-tech person they would be very confused. Can they buy ads on Google? "
1396806;4;@ChrisHubbard I do the 50/10-50/10-30 myself and it works wonders. and only email twice a day. 
1404124;4;I have to say, and I'm completely bias, the #Palmpre is the best phone for business on the market, right @ColbyWG? 
1405306;4;Lol @inkandneedle I'm currently at work and tweeting from my phone but as soon as I have time I'll send you details 
1405328;4;got the feeds working on the website.   Time to rejoin the world
1405897;4;@sywtt If my students could navigate the internet in order to find me, I'd be thrilled...We're still working on email addresses 
1407683;4;Yeah! Another silly social networking website to consume egregious amounts of my time! Lol  Just saw Into the Storm on HBO on demand Lovee
1408041;4;"- Finishing up my last in-progress web project. Have one project pending &amp; looking for new jobs. Anyone need web/graphic design? Msg me! "
1408929;4;6/6/09 Great job delivering Fairfield phone books, trash pickup and working on the troop shed. Special thanks to our parent helpers! 
1409465;4;http://twitpic.com/6r73b - just testing to see if this works from my phone 
1409470;4;Loving Google's Tetris-inspired logo this morning [SQUARES]  Eating morning chili, then going to work!
1409807;4;was very annoyed that my phone was not working today.. argh.. it is now though 
1410906;4;i got so much new music..im so excited to listen them  and i work on my new website/blog what ever..its sick
1414388;4;"@BeeBayBeeXoXo well i love that your internet is up &amp; running  no work today... im bored. fix it."
1416741;4;working on my web site* and watching coverage of obama's trip (*my friend sara - http://saracdraws - has provided some invaluable help) 
1416961;4;@Kalli Congrats! I just emailed Mark Hama for a repair estimate for mine, so hopefully I'll having a working one as well someday. 
1417527;4;The day is almost done yay!!  Off the phone for an hour to update stats for my manager! Don't know a better way to end a Saturday at work 
1419684;4;got my first client that found me through Google today. Thought it was going to be a quiet Saturday of office work...but no 
1420936;4;on the phone with josh  talkin about subjects.. =p talk about being jobless ...
1421992;4;Working on some #websites today. doing a little bit of designing, lets see how that works out.  I love #web #development
1425619;4;man im soooo bored, I need a PC to do homework online. but don't even have one, so I guess ill just go out with some bros 
1426534;4;"Feeling ambitious   Reworking the website, calling my biz associates to book - &quot;How to fund the growth of your business&quot;, finance training"
1429907;4;Woop got my iphone's email working again! For some reason it just started working  well chuffed
1433604;4;At the moment, I'm working on my new website/newsletter! www.awakeningwithdawn.com is the site - thinking of making it a blog... 
1433948;4; Chinese for dinner and working on a cool website template. So proud of myself.
1435671;4;i need something to work on, preferably me and @XIIISlaughters web page, but i can wait 
1438977;4;..(follows) clear. Next week the tests and i can call this job done. Monday a new website, but hopefully no blog.. just a news panel 
1439370;4;"@amds007 nope on Blackberry... out of business world &amp; living simple life "
1440542;4;IIIIIIIIIII have internet!!!!!  *pops a cork of champagne* *sets off a chinese firework, BOOM, burns down my appartment* woops..
1442194;4;is starting to think that maybe i need my own website.. (lol) nah too much work.. 
1442981;4;Ever since that stinkin thunder storm on Thursday my phone has decided to start PMSing on me. On the upside, i got hired at my first job. 
1443722;4;Just found this website http://tinyurl.com/d74rcv The NHS precise the _real_ science behind current news stories.  Excellent work guys 
1447032;4;Chris Martin and the boys left me two voicemails tonight while I was at work. 
1448412;4;... just worked out how to send emails from Perl through gmail and get all email headers right  It's quite nice. I should blog about it.
1449075;4;lost my job  and started my own web biz for $10, I'll show you how:  http://tinyurl.com/mfe8ls
1449169;4;Phone battery will die. Will be back later. Twitter on phone works i think 
1450325;4;@johannponniah aw ! wna get me autographs one day ? please  orrrr give me a phone call ? omg your heaps lucky ! how'd you get your job ?
1453347;4;@spicypants Nice Alexa ranking, BTW. Even your images are SEO'd. Good job. 
1463118;4;@webflunkie Poor knick.You've been really having to put in the hours. Hope your work gets caught up and you get to rest. 
1464232;4;@Randydeluxe @extralife episode #148 aint working on itunes or the website. 135kb mp3-file, guess you know already but wth 
1464880;4;@xBlueEyes2x I'm goin now, Call you Later xx, Do some homework  what part are you at in breaking dawn ? will twitter on my phone   xxxxx
1465916;4;Still in bed, playing with my Pre. Web browser / work website have a problem with each other,  Not that I'm surprised by that.  #fb
1466598;4;Just got home. Feet still aching. Found answer phone message from agency. Wanting to know if i'm available. Cross your fingers for a job 
1466721;4;Also, applied to what must be 20 Web Developer and Web Producing jobs over the weekend. Crossing fingers for some phone calls 2moro 
1469460;4;@wizardandwitch that's ok.... whilst your having a nap the website elves will come and do it for you  .... works with shoes apparently...
1469755;4;While I am chilling out I will update my web page. I have some ideas I want to try to make work.  We will see how well I do later! 
1470509;4;"At work again! Last day before my &quot;weekend&quot;  yay!!! Also, I brought my phone and a book to the booth. I'm all set."
1470560;4;btw hav found the perfect twitter client for my phone.its called snaptu.google it. works like magic! and works on ALL phones! 
1471052;4;@peerlessdeepak  Nice.  I'm sorry I couldn't reply earlier. I was taking a break from the internet, chennai and work.
1471451;4;Yay for twitter deciding to work on my phone today 
1473055;4;working on some webdev, going surprisingly well considering my track record  experience helps greatly
1474529;4;@terakopian Which ones do you mean? Not my awful website that is going to go puff! in a month? I'm working on a new one. 
1474826;4;My iPhone didn't charge on my PC. Stupid broken USB wire. Well, at least I got my charger from work. 
1475717;4;@webusiness4you Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
1476548;4;"Getting some breakfast burritos w/M&amp;D  then off to Apple Store in Newport Beach to get my Internet in top working cond&amp;new keyboard 4 Pop "
1476935;4;@riccwebb Thanks heavens you don't work camera for a living  . I love that little expletive, but dude, whose blood... http://post.ly/mHD
1477400;4;@NebuPookins I don't really have expectations.   PM me your email and I'll send you one of the Ableton sets I'm working on.
1478343;4;finally has internet again!  commencement then work laterr..
1479572;4;@tbc0: ooh, jealousy on the Pre.  I never get nifty smartphones on verizon.  Let me know how it works out for you. 
1479831;4;@sashagibbins The phone  is AWESOME and I've uninstalled the software, so now it works 
1480928;4;@stefanweber Ok, hopefully my net will work tomorrow then... If not, twitter and e-mail still works  Good luck with everything! Hug
1481727;4;the only people who answer work emails at the weekend are other start ups 
1483998;4;@andai ... or create a filter for skunkworks emails 
1486741;4;@simongoode oh, also, will email you back asap. just working through big todo list tonight. 
1487054;4;the new look of finesse angels website http://lnk.ms/06Rj3 give me feed back plz F. NESS still working on it  WE HAVE MORE UPDATES
1489946;4;Anyone know any good game websites? Haha I'm bored at work 
1490860;4;du check out our website !! its a social networkin website for the creatives !!! www.myvinci.net !!! 
1494722;4;@flyingspatula I'm also set up with Google Synch and Exchange. I just never use that method. Never had to with NuevaSync. It just works. 
1495034;4;"Just got back. Fun day! Pics soon. Homework first  Thnx 4 all the replies &amp; DMs, will get back 2 everyone ASAP!"
1496363;4;@carmR cool! we're working to launch the full dictionary website. over 500 entries...I'm curating the pics! writing some food entries atm 
1496692;4;@mumoss same as!  ned to call it a day/night soon, I have work on Monday.. Aw David doesn't know how the coverage web feed works
1498498;4;YAYYY my phone works  stupid water damagee!
1501292;4;@gaucho22 hahaha. Ur taking away my homework website! Lol. I freakin love wordle. Its so koool! 
1501852;4;Thanks everyone for the great web hosting recommendations.  Now to do the due dilligence research.  that sounds like work. 
1503869;4;Late night workouts are awesome.  Interval run + weights = endorphins to get me through emails and accounting studying 
1503894;4;just received an email containing a link to a new project someone is working on to try and tackle the WP info fragmentation problem 
1504901;4;working on getting the website ready to go 
1507067;4;long day at work... school in the morning. phones going crazy. i'm exhausted! good night 
1507877;4;Hi @dmott70 I sent you an email re: use of your artwork  An exciting partnership is about to be announcedâ¦
1509205;4;@ASoldiersMother OMG, who am I, Rube Goldberg?  I get no reception here...not sure cell phone will work. Going to investigate.
1512201;4;lost my job  and started my own web biz for $10, I'll show you how:  http://tinyurl.com/mfe8ls
1514200;4;working on a max/msp step sequencer to be used in ableton 7 through pluggo so that i can control battery with my touchOSC on my iphone. 
1516251;4;Needs a very fast laptop, fibre optic internet and some sunshine to work under 
1516681;4;@brucel Let me know if you need something to work on. Upgraded modem!?!? Archiving emails!?! 
1517326;4;Is bored of work already, the phones and printers are not working! But yay for ribena  xx
1517571;4;@networkbarefoot @gina_romero @organisedPA Fantastic webinar, great tips and have now downloaded Tweetdeck   Thank you ladies
1518190;4;Damm internet. So good when it works so bad when it doesn't. Least I have my phone  http://myloc.me/3TBi
1518415;4;Took a very good break from work over the weekend. I really needed some time away from the computer and the internetz. 
1519174;4;Can't understand how this work's lol? Can any1 pls email me at fem7177@yahoo.com.au Thanx 
1519598;4;I am a web developer. Hanging out on Social networks as I dont have much work these days. Just relaxing 
1520240;4;Still working on the SAP Skills Map on SAP Aspirin List.com - so complicated...any bright ideas? 
1522841;4;Got a nice email from someone who read my poems at Eclectica.  I should also send emails to other poets when I like their work.
1523383;4;Jus ordered a 1TB Apple Time Capsule, Automated backup and wireless network for OSX 
1523572;4;@Glinner thanks for the honourable mention! I worked on a website that sold it...it was the most god awful banal thing that came to mind 
1525233;4;@CookiesAndJava emails seem to be working now 
1525844;4;my internet is still not working, so I'm on my brothers computer  #LVATT TODAY!!!!!!!!!!!!!!
1526205;4;@LindaJosey working out the details...but the goal is to get the internet Twitter, FB, MS, YouTube...to be buzzing with happy info 
1526832;4;@mingfeiy Howcome you're sad? Haha you'd be making some cash and getting work experience! I need cash ASAP if I want my iMac. Enjoy work! 
1527219;4;Oh fuck, internet is working again! YAY. 
1527681;4;working diligently on an unnamed clients web presence. Hopefully we'll get the go ahead today 
1528689;4;Are designing a new website and new release artwork 
1528935;4;been hated on is tough work  night all @bradiewebbstack SLEEP TIGHT! 
1530203;4;Google Wave:  What it is and how it works -- http://tinyurl.com/n2lgme || I'd love to be one of the beta testers for this baby!  
1530206;4;webmail not working again, perhaps we need to get some mail pigeons like in the old days 
1530218;4;I'm switching to Gmail! Kindly send all emails to munteng115@gmail.com  Thank you! And about Gtalk... I wonder how it works. 
1530300;4;@leonakimeera My new fun web programing language that I'm trying to get to grips with. When it works its cool 
1530378;4;Yeah! Gravatars are now working on my website 
1531083;4;@Ross_Pearce Just had an email asking who you are haha...you work quick boy 
1531289;4;Msn isn't working  It makes me sad, now my phone and msn are broke, but my phone should be fixed by the end of this week  Ilmfsfmiu 
1532227;4;ahhh nice and fresh after shower. now sipping some red wine and doing some more paperwork and emails before bed. *sleeep, not the club! 
1533448;4;I know it's not a PC thing 2 say but i think I just got checked out by a special :-/ typical! I'm liking the new short sleeved work shirt 
1535077;4;@whats_haapanen I've been out of the loop working on my new website non-stop. What was I supposed to tell you about? 
1536181;4;well, i just came home to check my email.. and not putting my makeup on and heading to this new job..pretty sure im not going to like it. 
1537068;4;@lil_alex_ ahh i cannot cause our internet wasnt working, I was the clever one who bought a mobile broadband stick lol 
1538084;4;what are you reading at the moment? i need to get some books from the library. 2 much internet... recommendations? no business, no horror 
1538890;4;Those of you that wanted to work on the #ffeasy website, chime in now and get on board. We're off 
1539564;4;@bayoyong eh...lucky that i get to leave a great network (verizon) for a crappy one (ATT) but for an AMAZING phone 
1542536;4;@cswingler I like C# a lot but I dislike ASP.NET quite a bit. I haven't found a web framework that I can get excited about. Maybe Tomcat? 
1543048;4;@SydneRenee dope! I know u out here grinding! OOOOOO HUGE EVENT COMING IN THE NEXT MONTHS!! I'll email u the specs 
1543695;4;"@Kdark74 If u work in a cubicle u need one of these trust me  http://icucopyclip.com Rear view mirror &amp; doc holder in one... super handy!"
1544257;4;@jameshaskell Tweet Genius works for Blackberry 
1545202;4;Please be patient with me as I will work to catch up on email, phone calls, and grading later this evening. 
1545614;4;Im dying not having my phone. I am tempted to walk home and get it but Im sure that I might not come back to work 
1547303;4;@jazznsax1 is gonna make that damn email work! 
1547397;4;"@tonfue hey! instead of downloading something for twitter on ur phone, u could try txtin it! I just started it yesterday &amp; it works!  &lt;3"
1548137;4;My bud just emailed me back saying he thought no job was beneath me at this point!  Touche, Mr gainfully employed in BigTimeMarket.
1548452;4;working hard, designing websites 
1548872;4;working on a great new website, filled with stuff you're going to enjoy, I promise 
1552336;4;@Moclopy ps- i'll email you tonight with my info! Keep up the great work, u fellas keep doin ur thing!  xo
1554775;4;@lottes_web thank u, sleep things not workin tho! @kirsty1181 good luck! See youz tomorrow! 
1555821;4;@pokeyasd I'm twittering in the rain.  I do like my phone working, but more or less splash resistant  in SF we rode in the rain a lot.
1556335;4;@chrismessina Sounds like a job for Google Wave Gadgets...  (Alternatively, Google Moderator or Spreadsheets also do the trick)
1556702;4;@Parlay3 Goodshit homie.. U saved my phone's life! I was seriously bout to throw this damn phone, but it worked now! 
1556858;4;Once upon a time i dropped my good phone in the hottub...now it works fabulous.  weird.
1557205;4;12 #fitness websites http://bit.ly/1ss7J and 5 #jobs paying more than $30/h http://bit.ly/FVg0E (where's politician?!?)  #career #job
1557635;4;my toshiba laptop crashed so i will be working my communications all thru my phone. Thanks Verizon for coming thru for me  bubblesforkids
1557899;4;no car, shitty bike, broken phone, 25mile commute, great friends, have my health, roof over my head, have a job. im truly fuckin grateful 
1558272;4;@drewseeley hey! just left you a voicemail but I don't really know how it works! Hope you got it.  Hope to talk to you some day!
1558957;4;@gerrymoth Did you fix the PC with the Malwarebytes, hope it worked out alright. 
1559666;4;Excited about being a freelance programmer/web developer right now. Meeting with a business man in need of two websites in the morning. 
1561731;4;Updating a website that I admin. It's been a little neglected but it's coming back, for the work it needs to do 
1563921;4;"I'm going to the Apple store and screaming &quot;You did it! Congratulations! World's fastest browser! Great job, everybody!&quot; I love Elf "
1564881;4;downloading steinberg nuendo 4...hope working good at my PC... 
1566014;4;"back from meijers, groceries away &amp; back to emailing clients. the never ending battle to be caught up  truly i'm grateful for the work."
1566287;4;@SankarReddy13 Not really - I hate phones and I'm too snowed-under with work to come out 
1568095;4;@DVDGeeks Playing will totally happen.  But I will need a working phone number 
1568961;4;Ha she's with me. I'm just kidding  her phone isn't working.
1570402;4;sooo tired...but need to get going-work and then gym-pleased with new additions to website   http://bit.ly/5Y40C
1572615;4;@Brusca like the updates, considering where you are and have phone / internet reception it could be an ad for that network 
1573148;4;In one day...got a lot of work done, got to see brother and nieces, long phone convos with one old friend and one new.  How sweet it is. 
1573223;4;i AM WORKING  sending emails to different departments... and getting work done.
1573879;4;"yworking on thee website. vegas was ghetto! &lt;3 click mandaalea.webs.com "
1576240;4;i'll be busy getting this website and business moving...after i finish a few important weddings 
1576589;4;lost my job  and started my own web biz for $10, I'll show you how:  http://tinyurl.com/mfe8ls
1576928;4;@stuscuba Great question. Yes. SpinVox works *very* well with the iPhone. Find out more here - http://icanhaz.com/visiblevoicemail 
1577926;4;@MissAlexaMarion glad to hear that!  I'm pretty good, worked a lot today, but I needed the hours though so it's not bad in the long run.
1578946;4;Mobile Computing is taking over  Watch out the rumours for Apple Media Pad! Will it work? If LogmeIn works on an iPhone.. evolution 
1580802;4;Using a translator for my Filipino homework. Don't you just love Google? 
1580816;4;@Green5242 ...how cool! everything green should work together  thanks for visiting our website. Ã  bientÃ´t
1581057;4;"@Franknl yep - panic time; Google Apps Mail is down too. At least I don't run a business off Google Mail...yet... "
1581192;4;Helloowz people! Guess who bought herself a new phone?  Figuring out how it works 
1581980;4;whooooooo so happy, justin misses me  well not sure when ill be back on this because i cant work it out on my phone. peace out tweeters. x
1583256;4;has replaced the tummy ache with a job  start on monday...im supposed to answer phones, i actually get quite scared when the phone rings!!
1584154;4;Call me crazy, but working on a public holiday ROCKS! The phone isn't even ringing and I actually feel productive... #clearlyIaminsane 
1585833;4;Overslept!!! a bit of web work to do, then late breakfast with a bacon sandwich and this afternoon off to see 'the hangover' 
